0: 102
1: 253
2021-02-23 14:12:53.707124
0: 106
1: 259
2021-02-23 14:12:53.709693
0: 95
1: 269
2021-02-23 14:12:53.712431
0: 30
1: 260
2021-02-23 14:12:53.715012
0: 0
1: 265
2021-02-23 14:12:53.717588
0: 10
1: 277
2021-02-23 14:12:53.720281
0: 2
1: 284
2021-02-23 14:12:53.722900
0: 5
1: 272
2021-02-23 14:12:53.725458
0: 0
1: 267
2021-02-23 14:12:53.728024
0: 0
1: 276
2021-02-23 14:12:53.730695
0: 5
1: 275
2021-02-23 14:12:53.733470
0: 15
1: 268
2021-02-23 14:12:53.736085
0: 2
1: 266
2021-02-23 14:12:53.809917
0: 51
1: 270
2021-02-23 14:12:53.812110
0: 56
1: 249
2021-02-23 14:12:53.813964
0: 65
1: 260
2021-02-23 14:12:53.815776
0: 71
1: 286
2021-02-23 14:12:53.817580
0: 78
1: 283
2021-02-23 14:12:53.819379
0: 74
1: 253
2021-02-23 14:12:53.821182
0: 78
1: 243
2021-02-23 14:12:53.823111
0: 68
1: 269
2021-02-23 14:12:53.824922
0: 46
1: 240
2021-02-23 14:12:53.826727
0: 88
1: 248
2021-02-23 14:12:53.828532
0: 99
1: 261
2021-02-23 14:12:53.830336
0: 93
1: 269
2021-02-23 14:12:53.832261
0: 94
1: 271
2021-02-23 14:12:53.834088
0: 81
1: 279
2021-02-23 14:12:53.835898
0: 87
1: 268
2021-02-23 14:12:53.837711
0: 105
1: 272
2021-02-23 14:12:53.839518
0: 111
1: 273
2021-02-23 14:12:53.841543
0: 97
1: 263
2021-02-23 14:12:53.843600
0: 33
1: 271
2021-02-23 14:12:53.845469
0: 9
1: 269
2021-02-23 14:12:53.847285
0: 0
1: 257
2021-02-23 14:12:53.849097
0: 8
1: 251
2021-02-23 14:12:53.850907
0: 20
1: 268
2021-02-23 14:12:53.852894
0: 2
1: 267
2021-02-23 14:12:53.854745
0: 2
1: 264
2021-02-23 14:12:53.856573
0: 0
1: 264
2021-02-23 14:12:53.858394
0: 2
1: 261
2021-02-23 14:12:53.860218
0: 0
1: 254
2021-02-23 14:12:53.862102
0: 1
1: 265
2021-02-23 14:12:53.863972
0: 24
1: 259
2021-02-23 14:12:53.865790
0: 2
1: 244
2021-02-23 14:12:53.867602
0: 0
1: 251
2021-02-23 14:12:53.869413
0: 2
1: 266
2021-02-23 14:12:53.871358
0: 0
1: 280
2021-02-23 14:12:53.873253
0: 10
1: 264
2021-02-23 14:12:53.875090
0: 12
1: 250
2021-02-23 14:12:53.876926
0: 0
1: 256
2021-02-23 14:12:53.878753
0: 1
1: 275
2021-02-23 14:12:53.880576
0: 1
1: 269
2021-02-23 14:12:53.882424
0: 5
1: 258
2021-02-23 14:12:53.884260
0: 6
1: 256
2021-02-23 14:12:53.886077
0: 2
1: 263
2021-02-23 14:12:53.887892
0: 1
1: 248
2021-02-23 14:12:53.889709
0: 0
1: 264
2021-02-23 14:12:53.891616
0: 0
1: 268
2021-02-23 14:12:53.893838
0: 2
1: 256
2021-02-23 14:12:53.896211
0: 0
1: 261
2021-02-23 14:12:53.898657
0: 13
1: 264
2021-02-23 14:12:53.902078
0: 7
1: 266
2021-02-23 14:12:53.905120
0: 45
1: 255
2021-02-23 14:12:53.907594
0: 21
1: 255
2021-02-23 14:12:53.910095
0: 8
1: 260
2021-02-23 14:12:53.912722
0: 27
1: 254
2021-02-23 14:12:53.916549
0: 47
1: 255
2021-02-23 14:12:53.919078
0: 31
1: 252
2021-02-23 14:12:53.921395
0: 49
1: 256
2021-02-23 14:12:53.923378
0: 55
1: 252
2021-02-23 14:12:53.925230
0: 65
1: 270
2021-02-23 14:12:53.927067
0: 49
1: 251
2021-02-23 14:12:53.928896
0: 58
1: 271
2021-02-23 14:12:53.930721
0: 50
1: 237
2021-02-23 14:12:53.932578
0: 56
1: 261
2021-02-23 14:12:53.934423
0: 67
1: 250
2021-02-23 14:12:53.936261
0: 92
1: 258
2021-02-23 14:12:53.938104
0: 66
1: 309
2021-02-23 14:12:53.940172
0: 89
1: 257
2021-02-23 14:12:53.942281
0: 70
1: 249
2021-02-23 14:12:53.944470
0: 81
1: 265
2021-02-23 14:12:53.946669
0: 89
1: 232
2021-02-23 14:12:53.948872
0: 103
1: 258
2021-02-23 14:12:53.951130
0: 94
1: 237
2021-02-23 14:12:53.953581
0: 95
1: 273
2021-02-23 14:12:53.955939
0: 106
1: 279
2021-02-23 14:12:53.958172
0: 103
1: 262
2021-02-23 14:12:53.960105
0: 108
1: 255
2021-02-23 14:12:53.961976
0: 103
1: 258
2021-02-23 14:12:53.963865
0: 37
1: 255
2021-02-23 14:12:53.965713
0: 23
1: 262
2021-02-23 14:12:53.967729
0: 12
1: 258
2021-02-23 14:12:53.969766
0: 6
1: 267
2021-02-23 14:12:53.971656
0: 0
1: 258
2021-02-23 14:12:53.973506
0: 0
1: 265
2021-02-23 14:12:53.975352
0: 21
1: 260
2021-02-23 14:12:53.977200
0: 2
1: 265
2021-02-23 14:12:53.979047
0: 0
1: 256
2021-02-23 14:12:53.980890
0: 2
1: 267
2021-02-23 14:12:53.982765
0: 0
1: 263
2021-02-23 14:12:53.984618
0: 7
1: 266
2021-02-23 14:12:53.986464
0: 0
1: 281
2021-02-23 14:12:53.988307
0: 0
1: 264
2021-02-23 14:12:53.990160
0: 3
1: 266
2021-02-23 14:12:53.992012
0: 0
1: 264
2021-02-23 14:12:53.994050
0: 2
1: 267
2021-02-23 14:12:53.996017
0: 1
1: 266
2021-02-23 14:12:53.997881
0: 3
1: 266
2021-02-23 14:12:53.999729
0: 0
1: 258
2021-02-23 14:12:54.001592
0: 1
1: 264
2021-02-23 14:12:54.003456
0: 26
1: 267
2021-02-23 14:12:54.005309
0: 0
1: 260
2021-02-23 14:12:54.007155
0: 0
1: 259
2021-02-23 14:12:54.009011
0: 2
1: 253
2021-02-23 14:12:54.010864
0: 2
1: 268
2021-02-23 14:12:54.012806
0: 0
1: 250
2021-02-23 14:12:54.014671
0: 6
1: 263
2021-02-23 14:12:54.016546
0: 0
1: 268
2021-02-23 14:12:54.018401
0: 12
1: 267
2021-02-23 14:12:54.020254
0: 11
1: 266
2021-02-23 14:12:54.022198
0: 0
1: 253
2021-02-23 14:12:54.024058
0: 21
1: 262
2021-02-23 14:12:54.025910
0: 19
1: 256
2021-02-23 14:12:54.027767
0: 24
1: 256
2021-02-23 14:12:54.029623
0: 33
1: 262
2021-02-23 14:12:54.031486
0: 42
1: 257
2021-02-23 14:12:54.033344
0: 29
1: 286
2021-02-23 14:12:54.035206
0: 41
1: 287
2021-02-23 14:12:54.037067
0: 47
1: 268
2021-02-23 14:12:54.038947
0: 49
1: 241
2021-02-23 14:12:54.040807
0: 68
1: 258
2021-02-23 14:12:54.042671
0: 45
1: 274
2021-02-23 14:12:54.044712
0: 52
1: 279
2021-02-23 14:12:54.046704
0: 67
1: 257
2021-02-23 14:12:54.048581
0: 44
1: 253
2021-02-23 14:12:54.050451
0: 46
1: 256
2021-02-23 14:12:54.052320
0: 94
1: 270
2021-02-23 14:12:54.054191
0: 65
1: 279
2021-02-23 14:12:54.056052
0: 74
1: 257
2021-02-23 14:12:54.057956
0: 76
1: 243
2021-02-23 14:12:54.059861
0: 74
1: 269
2021-02-23 14:12:54.061851
0: 86
1: 251
2021-02-23 14:12:54.063852
0: 113
1: 281
2021-02-23 14:12:54.065748
0: 85
1: 274
2021-02-23 14:12:54.067620
0: 90
1: 280
2021-02-23 14:12:54.069498
0: 96
1: 255
2021-02-23 14:12:54.071387
0: 103
1: 271
2021-02-23 14:12:54.073253
0: 75
1: 261
2021-02-23 14:12:54.075116
0: 102
1: 258
2021-02-23 14:12:54.076984
0: 51
1: 270
2021-02-23 14:12:54.078846
0: 10
1: 271
2021-02-23 14:12:54.080714
0: 19
1: 265
2021-02-23 14:12:54.082743
0: 7
1: 266
2021-02-23 14:12:54.084707
0: 2
1: 242
2021-02-23 14:12:54.086598
0: 11
1: 273
2021-02-23 14:12:54.088474
0: 11
1: 261
2021-02-23 14:12:54.090344
0: 5
1: 251
2021-02-23 14:12:54.092228
0: 11
1: 261
2021-02-23 14:12:54.094170
0: 1
1: 266
2021-02-23 14:12:54.096349
0: 5
1: 267
2021-02-23 14:12:54.098337
0: 1
1: 268
2021-02-23 14:12:54.100251
0: 12
1: 262
2021-02-23 14:12:54.102226
0: 3
1: 264
2021-02-23 14:12:54.104122
0: 24
1: 257
2021-02-23 14:12:54.106001
0: 0
1: 261
2021-02-23 14:12:54.107871
0: 0
1: 265
2021-02-23 14:12:54.109746
0: 4
1: 265
2021-02-23 14:12:54.111625
0: 3
1: 259
2021-02-23 14:12:54.113498
0: 6
1: 265
2021-02-23 14:12:54.115365
0: 0
1: 270
2021-02-23 14:12:54.117289
0: 0
1: 258
2021-02-23 14:12:54.119185
0: 0
1: 264
2021-02-23 14:12:54.121066
0: 41
1: 272
2021-02-23 14:12:54.122954
0: 14
1: 250
2021-02-23 14:12:54.124838
0: 14
1: 261
2021-02-23 14:12:54.126719
0: 13
1: 272
2021-02-23 14:12:54.128594
0: 16
1: 268
2021-02-23 14:12:54.130470
0: 7
1: 262
2021-02-23 14:12:54.132354
0: 18
1: 257
2021-02-23 14:12:54.134245
0: 10
1: 239
2021-02-23 14:12:54.136127
0: 17
1: 268
2021-02-23 14:12:54.138003
0: 18
1: 265
2021-02-23 14:12:54.139914
0: 25
1: 261
2021-02-23 14:12:54.141815
0: 29
1: 267
2021-02-23 14:12:54.143695
0: 21
1: 269
2021-02-23 14:12:54.145795
0: 27
1: 268
2021-02-23 14:12:54.147885
0: 42
1: 273
2021-02-23 14:12:54.149820
0: 46
1: 271
2021-02-23 14:12:54.151731
0: 41
1: 273
2021-02-23 14:12:54.153622
0: 44
1: 242
2021-02-23 14:12:54.155507
0: 54
1: 279
2021-02-23 14:12:54.157394
0: 50
1: 262
2021-02-23 14:12:54.159286
0: 50
1: 260
2021-02-23 14:12:54.161171
0: 65
1: 268
2021-02-23 14:12:54.163285
0: 60
1: 255
2021-02-23 14:12:54.165258
0: 63
1: 256
2021-02-23 14:12:54.167170
0: 59
1: 242
2021-02-23 14:12:54.169077
0: 61
1: 257
2021-02-23 14:12:54.170981
0: 72
1: 269
2021-02-23 14:12:54.172906
0: 85
1: 250
2021-02-23 14:12:54.174821
0: 83
1: 255
2021-02-23 14:12:54.176718
0: 91
1: 242
2021-02-23 14:12:54.178606
0: 95
1: 256
2021-02-23 14:12:54.180512
0: 102
1: 270
2021-02-23 14:12:54.182423
0: 107
1: 262
2021-02-23 14:12:54.184324
0: 97
1: 272
2021-02-23 14:12:54.186219
0: 110
1: 282
2021-02-23 14:12:54.188118
0: 105
1: 270
2021-02-23 14:12:54.190061
0: 112
1: 250
2021-02-23 14:12:54.191984
0: 104
1: 297
2021-02-23 14:12:54.193891
0: 106
1: 286
2021-02-23 14:12:54.195964
0: 83
1: 270
2021-02-23 14:12:54.198266
0: 29
1: 264
2021-02-23 14:12:54.200576
0: 0
1: 259
2021-02-23 14:12:54.202794
0: 2
1: 270
2021-02-23 14:12:54.204981
0: 0
1: 268
2021-02-23 14:12:54.207042
0: 16
1: 258
2021-02-23 14:12:54.209008
0: 3
1: 267
2021-02-23 14:12:54.210953
0: 0
1: 269
2021-02-23 14:12:54.213060
0: 0
1: 260
2021-02-23 14:12:54.215179
0: 10
1: 262
2021-02-23 14:12:54.217124
0: 4
1: 268
2021-02-23 14:12:54.219042
0: 3
1: 269
2021-02-23 14:12:54.220964
0: 2
1: 267
2021-02-23 14:12:54.222973
0: 19
1: 269
2021-02-23 14:12:54.224929
0: 5
1: 266
2021-02-23 14:12:54.226846
0: 1
1: 267
2021-02-23 14:12:54.228756
0: 0
1: 269
2021-02-23 14:12:54.230732
0: 0
1: 271
2021-02-23 14:12:54.232710
0: 10
1: 258
2021-02-23 14:12:54.234644
0: 19
1: 270
2021-02-23 14:12:54.236562
0: 3
1: 268
2021-02-23 14:12:54.238507
0: 0
1: 267
2021-02-23 14:12:54.240703
0: 2
1: 263
2021-02-23 14:12:54.242960
0: 3
1: 264
2021-02-23 14:12:54.245330
0: 0
1: 263
2021-02-23 14:12:54.247645
0: 4
1: 262
2021-02-23 14:12:54.250085
0: 14
1: 269
2021-02-23 14:12:54.252665
0: 18
1: 266
2021-02-23 14:12:54.255157
0: 19
1: 259
2021-02-23 14:12:54.257677
0: 20
1: 269
2021-02-23 14:12:54.259941
0: 5
1: 260
2021-02-23 14:12:54.262286
0: 0
1: 260
2021-02-23 14:12:54.264350
0: 0
1: 256
2021-02-23 14:12:54.266445
0: 17
1: 260
2021-02-23 14:12:54.268490
0: 1
1: 267
2021-02-23 14:12:54.270431
0: 16
1: 273
2021-02-23 14:12:54.272380
0: 0
1: 261
2021-02-23 14:12:54.274308
0: 3
1: 257
2021-02-23 14:12:54.276219
0: 7
1: 277
2021-02-23 14:12:54.278137
0: 7
1: 255
2021-02-23 14:12:54.280065
0: 6
1: 280
2021-02-23 14:12:54.282015
0: 10
1: 264
2021-02-23 14:12:54.283932
0: 20
1: 270
2021-02-23 14:12:54.285843
0: 32
1: 279
2021-02-23 14:12:54.287751
0: 34
1: 269
2021-02-23 14:12:54.289657
0: 33
1: 264
2021-02-23 14:12:54.291624
0: 35
1: 276
2021-02-23 14:12:54.293595
0: 43
1: 254
2021-02-23 14:12:54.295513
0: 42
1: 264
2021-02-23 14:12:54.297673
0: 50
1: 254
2021-02-23 14:12:54.299806
0: 57
1: 261
2021-02-23 14:12:54.301797
0: 55
1: 256
2021-02-23 14:12:54.303751
0: 54
1: 277
2021-02-23 14:12:54.305662
0: 70
1: 262
2021-02-23 14:12:54.307572
0: 70
1: 270
2021-02-23 14:12:54.309488
0: 66
1: 275
2021-02-23 14:12:54.311530
0: 81
1: 279
2021-02-23 14:12:54.313494
0: 64
1: 276
2021-02-23 14:12:54.315420
0: 71
1: 280
2021-02-23 14:12:54.317350
0: 80
1: 271
2021-02-23 14:12:54.319281
0: 88
1: 280
2021-02-23 14:12:54.321345
0: 112
1: 265
2021-02-23 14:12:54.323338
0: 98
1: 265
2021-02-23 14:12:54.325266
0: 75
1: 245
2021-02-23 14:12:54.327194
0: 99
1: 259
2021-02-23 14:12:54.329128
0: 102
1: 257
2021-02-23 14:12:54.331069
0: 101
1: 248
2021-02-23 14:12:54.333016
0: 109
1: 275
2021-02-23 14:12:54.334954
0: 47
1: 265
2021-02-23 14:12:54.336888
0: 25
1: 282
2021-02-23 14:12:54.338820
0: 18
1: 263
2021-02-23 14:12:54.340764
0: 4
1: 261
2021-02-23 14:12:54.342709
0: 0
1: 256
2021-02-23 14:12:54.344651
0: 9
1: 268
2021-02-23 14:12:54.346582
0: 0
1: 262
2021-02-23 14:12:54.348769
0: 0
1: 267
2021-02-23 14:12:54.350863
0: 0
1: 275
2021-02-23 14:12:54.352840
0: 3
1: 274
2021-02-23 14:12:54.354781
0: 0
1: 276
2021-02-23 14:12:54.356723
0: 11
1: 275
2021-02-23 14:12:54.358662
0: 31
1: 264
2021-02-23 14:12:54.360616
0: 8
1: 280
2021-02-23 14:12:54.362721
0: 0
1: 250
2021-02-23 14:12:54.364734
0: 3
1: 265
2021-02-23 14:12:54.366688
0: 10
1: 258
2021-02-23 14:12:54.368628
0: 4
1: 268
2021-02-23 14:12:54.370574
0: 3
1: 264
2021-02-23 14:12:54.372551
0: 0
1: 274
2021-02-23 14:12:54.374507
0: 1
1: 260
2021-02-23 14:12:54.376450
0: 11
1: 258
2021-02-23 14:12:54.378396
0: 5
1: 262
2021-02-23 14:12:54.380340
0: 7
1: 273
2021-02-23 14:12:54.382316
0: 2
1: 267
2021-02-23 14:12:54.384278
0: 0
1: 263
2021-02-23 14:12:54.386229
0: 2
1: 252
2021-02-23 14:12:54.388187
0: 6
1: 261
2021-02-23 14:12:54.390154
0: 7
1: 269
2021-02-23 14:12:54.392152
0: 11
1: 283
2021-02-23 14:12:54.394176
0: 21
1: 258
2021-02-23 14:12:54.396156
0: 26
1: 252
2021-02-23 14:12:54.398263
0: 15
1: 255
2021-02-23 14:12:54.400533
0: 26
1: 267
2021-02-23 14:12:54.402627
0: 34
1: 271
2021-02-23 14:12:54.404628
0: 37
1: 249
2021-02-23 14:12:54.406599
0: 31
1: 263
2021-02-23 14:12:54.408556
0: 41
1: 255
2021-02-23 14:12:54.410525
0: 46
1: 249
2021-02-23 14:12:54.412529
0: 53
1: 276
2021-02-23 14:12:54.414494
0: 57
1: 254
2021-02-23 14:12:54.416435
0: 51
1: 268
2021-02-23 14:12:54.418382
0: 0
1: 266
2021-02-23 14:12:54.420330
0: 67
1: 298
2021-02-23 14:12:54.422438
0: 50
1: 298
2021-02-23 14:12:54.424436
0: 100
1: 258
2021-02-23 14:12:54.426406
0: 78
1: 250
2021-02-23 14:12:54.428373
0: 76
1: 299
2021-02-23 14:12:54.430342
0: 86
1: 268
2021-02-23 14:12:54.432407
0: 76
1: 300
2021-02-23 14:12:54.434395
0: 81
1: 265
2021-02-23 14:12:54.436346
0: 92
1: 255
2021-02-23 14:12:54.438313
0: 69
1: 255
2021-02-23 14:12:54.440266
0: 90
1: 284
2021-02-23 14:12:54.442446
0: 122
1: 268
2021-02-23 14:12:54.444456
0: 98
1: 237
2021-02-23 14:12:54.446441
0: 104
1: 270
2021-02-23 14:12:54.448422
0: 70
1: 254
2021-02-23 14:12:54.450690
0: 5
1: 262
2021-02-23 14:12:54.452797
0: 9
1: 271
2021-02-23 14:12:54.454799
0: 3
1: 268
2021-02-23 14:12:54.456777
0: 2
1: 265
2021-02-23 14:12:54.458754
0: 8
1: 270
2021-02-23 14:12:54.460738
0: 2
1: 248
2021-02-23 14:12:54.462831
0: 7
1: 270
2021-02-23 14:12:54.464863
0: 0
1: 262
2021-02-23 14:12:54.466841
0: 0
1: 259
2021-02-23 14:12:54.468823
0: 3
1: 260
2021-02-23 14:12:54.470804
0: 3
1: 264
2021-02-23 14:12:54.472962
0: 11
1: 265
2021-02-23 14:12:54.474971
0: 2
1: 262
2021-02-23 14:12:54.476961
0: 0
1: 254
2021-02-23 14:12:54.478938
0: 11
1: 265
2021-02-23 14:12:54.480926
0: 0
1: 259
2021-02-23 14:12:54.483004
0: 0
1: 267
2021-02-23 14:12:54.485000
0: 0
1: 258
2021-02-23 14:12:54.486991
0: 21
1: 243
2021-02-23 14:12:54.488982
0: 0
1: 267
2021-02-23 14:12:54.490973
0: 7
1: 264
2021-02-23 14:12:54.492986
0: 0
1: 254
2021-02-23 14:12:54.494992
0: 0
1: 267
2021-02-23 14:12:54.496975
0: 17
1: 268
2021-02-23 14:12:54.498977
0: 19
1: 274
2021-02-23 14:12:54.501359
0: 7
1: 257
2021-02-23 14:12:54.503615
0: 33
1: 261
2021-02-23 14:12:54.505876
0: 24
1: 260
2021-02-23 14:12:54.508330
0: 28
1: 284
2021-02-23 14:12:54.510764
0: 20
1: 274
2021-02-23 14:12:54.513351
0: 42
1: 243
2021-02-23 14:12:54.515779
0: 49
1: 271
2021-02-23 14:12:54.518227
0: 51
1: 268
2021-02-23 14:12:54.520665
0: 51
1: 246
2021-02-23 14:12:54.523264
0: 56
1: 279
2021-02-23 14:12:54.525706
0: 35
1: 250
2021-02-23 14:12:54.528148
0: 54
1: 264
2021-02-23 14:12:54.530583
0: 58
1: 261
2021-02-23 14:12:54.533041
0: 68
1: 272
2021-02-23 14:12:54.535495
0: 64
1: 249
2021-02-23 14:12:54.537938
0: 49
1: 269
2021-02-23 14:12:54.540378
0: 44
1: 276
2021-02-23 14:12:54.542873
0: 77
1: 255
2021-02-23 14:12:54.545321
0: 82
1: 252
2021-02-23 14:12:54.547752
0: 111
1: 266
2021-02-23 14:12:54.550304
0: 83
1: 259
2021-02-23 14:12:54.553101
0: 100
1: 281
2021-02-23 14:12:54.555620
0: 91
1: 277
2021-02-23 14:12:54.558073
0: 98
1: 276
2021-02-23 14:12:54.560513
0: 112
1: 273
2021-02-23 14:12:54.563068
0: 36
1: 262
2021-02-23 14:12:54.565576
0: 15
1: 263
2021-02-23 14:12:54.568034
0: 0
1: 271
2021-02-23 14:12:54.570482
0: 0
1: 266
2021-02-23 14:12:54.572956
0: 1
1: 259
2021-02-23 14:12:54.575415
0: 14
1: 268
2021-02-23 14:12:54.577890
0: 8
1: 269
2021-02-23 14:12:54.580356
0: 0
1: 270
2021-02-23 14:12:54.582847
0: 0
1: 266
2021-02-23 14:12:54.585323
0: 0
1: 243
2021-02-23 14:12:54.587790
0: 8
1: 262
2021-02-23 14:12:54.590262
0: 0
1: 264
2021-02-23 14:12:54.592737
0: 4
1: 260
2021-02-23 14:12:54.595271
0: 0
1: 264
2021-02-23 14:12:54.597732
0: 16
1: 257
2021-02-23 14:12:54.600197
0: 0
1: 278
2021-02-23 14:12:54.602930
0: 0
1: 269
2021-02-23 14:12:54.605634
0: 3
1: 271
2021-02-23 14:12:54.608117
0: 17
1: 265
2021-02-23 14:12:54.610573
0: 0
1: 258
2021-02-23 14:12:54.613065
0: 8
1: 263
2021-02-23 14:12:54.615630
0: 12
1: 261
2021-02-23 14:12:54.618157
0: 1
1: 266
2021-02-23 14:12:54.620634
0: 2
1: 264
2021-02-23 14:12:54.623117
0: 26
1: 269
2021-02-23 14:12:54.625616
0: 13
1: 267
2021-02-23 14:12:54.628083
0: 13
1: 264
2021-02-23 14:12:54.630563
0: 5
1: 263
2021-02-23 14:12:54.633055
0: 29
1: 258
2021-02-23 14:12:54.635545
0: 8
1: 267
2021-02-23 14:12:54.638039
0: 39
1: 266
2021-02-23 14:12:54.640530
0: 19
1: 274
2021-02-23 14:12:54.643020
0: 25
1: 252
2021-02-23 14:12:54.645505
0: 24
1: 272
2021-02-23 14:12:54.647989
0: 19
1: 246
2021-02-23 14:12:54.650476
0: 33
1: 253
2021-02-23 14:12:54.653201
0: 31
1: 259
2021-02-23 14:12:54.655956
0: 41
1: 287
2021-02-23 14:12:54.658480
0: 68
1: 249
2021-02-23 14:12:54.660964
0: 59
1: 264
2021-02-23 14:12:54.663592
0: 56
1: 246
2021-02-23 14:12:54.666123
0: 59
1: 262
2021-02-23 14:12:54.668623
0: 65
1: 271
2021-02-23 14:12:54.671115
0: 80
1: 278
2021-02-23 14:12:54.673802
0: 79
1: 258
2021-02-23 14:12:54.676310
0: 75
1: 269
2021-02-23 14:12:54.678795
0: 98
1: 267
2021-02-23 14:12:54.681424
0: 89
1: 257
2021-02-23 14:12:54.684000
0: 88
1: 277
2021-02-23 14:12:54.686515
0: 100
1: 269
2021-02-23 14:12:54.689017
0: 62
1: 280
2021-02-23 14:12:54.691662
0: 119
1: 270
2021-02-23 14:12:54.694233
0: 121
1: 278
2021-02-23 14:12:54.696782
0: 104
1: 281
2021-02-23 14:12:54.699288
0: 91
1: 262
2021-02-23 14:12:54.701812
0: 18
1: 256
2021-02-23 14:12:54.704618
0: 12
1: 264
2021-02-23 14:12:54.707341
0: 23
1: 267
2021-02-23 14:12:54.709862
0: 3
1: 261
2021-02-23 14:12:54.712371
0: 4
1: 269
2021-02-23 14:12:54.714902
0: 6
1: 267
2021-02-23 14:12:54.717438
0: 12
1: 274
2021-02-23 14:12:54.719953
0: 0
1: 269
2021-02-23 14:12:54.722483
0: 0
1: 267
2021-02-23 14:12:54.725009
0: 5
1: 274
2021-02-23 14:12:54.727546
0: 4
1: 277
2021-02-23 14:12:54.730070
0: 12
1: 267
2021-02-23 14:12:54.732765
0: 3
1: 269
2021-02-23 14:12:54.735286
0: 12
1: 273
2021-02-23 14:12:54.737816
0: 4
1: 259
2021-02-23 14:12:54.740362
0: 0
1: 276
2021-02-23 14:12:54.742910
0: 0
1: 255
2021-02-23 14:12:54.745444
0: 5
1: 266
2021-02-23 14:12:54.747973
0: 0
1: 266
2021-02-23 14:12:54.750518
0: 12
1: 270
2021-02-23 14:12:54.753055
0: 1
1: 263
2021-02-23 14:12:54.755846
0: 0
1: 269
2021-02-23 14:12:54.758478
0: 4
1: 263
2021-02-23 14:12:54.761458
0: 6
1: 262
2021-02-23 14:12:54.764316
0: 0
1: 263
2021-02-23 14:12:54.766895
0: 0
1: 262
2021-02-23 14:12:54.769426
0: 4
1: 246
2021-02-23 14:12:54.771978
0: 0
1: 268
2021-02-23 14:12:54.774527
0: 14
1: 263
2021-02-23 14:12:54.777085
0: 4
1: 260
2021-02-23 14:12:54.779635
0: 27
1: 269
2021-02-23 14:12:54.782294
0: 28
1: 259
2021-02-23 14:12:54.784930
0: 31
1: 278
2021-02-23 14:12:54.787470
0: 36
1: 257
2021-02-23 14:12:54.790032
0: 41
1: 257
2021-02-23 14:12:54.792731
0: 41
1: 260
2021-02-23 14:12:54.795256
0: 42
1: 259
2021-02-23 14:12:54.797803
0: 49
1: 246
2021-02-23 14:12:54.800345
0: 59
1: 271
2021-02-23 14:12:54.802904
0: 62
1: 257
2021-02-23 14:12:54.805624
0: 62
1: 271
2021-02-23 14:12:54.808469
0: 91
1: 281
2021-02-23 14:12:54.811130
0: 75
1: 279
2021-02-23 14:12:54.813835
0: 80
1: 263
2021-02-23 14:12:54.816419
0: 93
1: 277
2021-02-23 14:12:54.818986
0: 98
1: 260
2021-02-23 14:12:54.821662
0: 98
1: 234
2021-02-23 14:12:54.824277
0: 106
1: 251
2021-02-23 14:12:54.826834
0: 96
1: 253
2021-02-23 14:12:54.829386
0: 96
1: 257
2021-02-23 14:12:54.831936
0: 83
1: 266
2021-02-23 14:12:54.834498
0: 10
1: 268
2021-02-23 14:12:54.837042
0: 6
1: 272
2021-02-23 14:12:54.839974
0: 11
1: 262
2021-02-23 14:12:54.842974
0: 5
1: 261
2021-02-23 14:12:54.846035
0: 7
1: 269
2021-02-23 14:12:54.849134
0: 3
1: 262
2021-02-23 14:12:54.852354
0: 2
1: 278
2021-02-23 14:12:54.855486
0: 0
1: 264
2021-02-23 14:12:54.858610
0: 0
1: 253
2021-02-23 14:12:54.862003
0: 3
1: 261
2021-02-23 14:12:54.865015
0: 0
1: 269
2021-02-23 14:12:54.867755
0: 0
1: 270
2021-02-23 14:12:54.870482
0: 2
1: 268
2021-02-23 14:12:54.873290
0: 5
1: 260
2021-02-23 14:12:54.875957
0: 0
1: 261
2021-02-23 14:12:54.878566
0: 0
1: 269
2021-02-23 14:12:54.881151
0: 12
1: 260
2021-02-23 14:12:54.883910
0: 8
1: 265
2021-02-23 14:12:54.886514
0: 2
1: 270
2021-02-23 14:12:54.936653
0: 68
1: 234
2021-02-23 14:12:54.938945
0: 75
1: 246
2021-02-23 14:12:54.940993
0: 96
1: 250
2021-02-23 14:12:54.942853
0: 84
1: 269
2021-02-23 14:12:54.944671
0: 70
1: 257
2021-02-23 14:12:54.946476
0: 95
1: 258
2021-02-23 14:12:54.948281
0: 77
1: 266
2021-02-23 14:12:54.950086
0: 94
1: 277
2021-02-23 14:12:54.951929
0: 104
1: 258
2021-02-23 14:12:54.953741
0: 104
1: 275
2021-02-23 14:12:54.955547
0: 94
1: 282
2021-02-23 14:12:54.957351
0: 118
1: 271
2021-02-23 14:12:54.959156
0: 62
1: 262
2021-02-23 14:12:54.960965
0: 31
1: 256
2021-02-23 14:12:54.962875
0: 13
1: 265
2021-02-23 14:12:54.964733
0: 23
1: 262
2021-02-23 14:12:54.966546
0: 14
1: 264
2021-02-23 14:12:54.968461
0: 0
1: 272
2021-02-23 14:12:54.970375
0: 2
1: 261
2021-02-23 14:12:54.972257
0: 2
1: 271
2021-02-23 14:12:54.974078
0: 8
1: 270
2021-02-23 14:12:54.975890
0: 6
1: 270
2021-02-23 14:12:54.977704
0: 2
1: 259
2021-02-23 14:12:54.979514
0: 5
1: 261
2021-02-23 14:12:54.981400
0: 7
1: 271
2021-02-23 14:12:54.983225
0: 7
1: 259
2021-02-23 14:12:54.985036
0: 1
1: 249
